geohash,count_buildings,distance_park,geometry
dr5r00z43sxtby8n5u5u,2,180.0,"POLYGON((-74.1649999999999 40.6049999999999, -74.1649999999999 40.6149999999999, -74.1749999999999 40.6149999999999, -74.1749999999999 40.6049999999999, -74.1649999999999 40.6049999999999))"
dr5q8jzhcezs0b845yec,42,180.0,"POLYGON((-74.1649999999999 40.545, -74.1649999999999 40.555, -74.1749999999999 40.555, -74.1749999999999 40.545, -74.1649999999999 40.545))"
dr5x2gezbmkpcuvfh9u8,142,180.0,"POLYGON((-73.785 40.665, -73.785 40.675, -73.795 40.675, -73.795 40.665, -73.785 40.665))"
dr5rhfxuxhff7cjc6y6m,78,180.0,"POLYGON((-73.955 40.615, -73.955 40.625, -73.965 40.625, -73.965 40.615, -73.955 40.615))"
dr5rz03x8nrwpt6963eu,182,180.0,"POLYGON((-73.8650000000002 40.735, -73.8650000000002 40.745, -73.8750000000002 40.745, -73.8750000000002 40.735, -73.8650000000002 40.735))"
dr5xcb2zsqqnpj793c8u,126,180.0,"POLYGON((-73.745 40.735, -73.745 40.745, -73.755 40.745, -73.755 40.735, -73.745 40.735))"
dr5wb5mgtk62yp9shv37,47,180.0,"POLYGON((-73.815 40.5750000000001, -73.815 40.5850000000001, -73.825 40.5850000000001, -73.825 40.5750000000001, -73.815 40.5750000000001))"
dr5nxk1ftetrew4qysr2,70,180.0,"POLYGON((-74.2050000000002 40.535, -74.2050000000002 40.545, -74.2150000000001 40.545, -74.2150000000001 40.535, -74.2050000000002 40.535))"
dr5rsyxvrn6cgfvvfz67,115,180.0,"POLYGON((-73.955 40.7249999999999, -73.955 40.7349999999999, -73.965 40.7349999999999, -73.965 40.7249999999999, -73.955 40.7249999999999))"
dr5nxvbkzeykn0t61q99,66,180.0,"POLYGON((-74.185 40.545, -74.185 40.555, -74.195 40.555, -74.195 40.545, -74.185 40.545))"
dr5rskf5hn1m809ddvp5,67,180.0,"POLYGON((-73.985 40.715, -73.985 40.725, -73.995 40.725, -73.995 40.715, -73.985 40.715))"
dr5q8dm87g8e77fgw6jb,21,180.0,"POLYGON((-74.1450000000001 40.525, -74.1450000000001 40.535, -74.1550000000001 40.535, -74.1550000000001 40.525, -74.1450000000001 40.525))"
dr5rm8jg6jhrrb456tjx,192,180.0,"POLYGON((-73.9249999999999 40.645, -73.9249999999999 40.6550000000001, -73.9349999999999 40.6550000000001, -73.9349999999999 40.645, -73.9249999999999 40.645))"
dr5wbmjjyk6vr3gp6pd7,94,180.0,"POLYGON((-73.8050000000001 40.585, -73.8050000000001 40.595, -73.8150000000001 40.595, -73.8150000000001 40.585, -73.8050000000001 40.585))"
dr5r7gexfj2pvkyf03ub,17,180.0,"POLYGON((-74.0050000000001 40.665, -74.0050000000001 40.675, -74.0150000000001 40.675, -74.0150000000001 40.665, -74.0050000000001 40.665))"
dr5q8uhfsg9pswhqgsr0,32,180.0,"POLYGON((-74.1349999999999 40.535, -74.1349999999999 40.545, -74.1449999999999 40.545, -74.1449999999999 40.535, -74.1349999999999 40.535))"
dr72jgmj5pm0157mpzq8,8,180.0,"POLYGON((-73.915 40.7950000000001, -73.915 40.8050000000001, -73.925 40.8050000000001, -73.925 40.7950000000001, -73.915 40.7950000000001))"
dr5wbxh2pke98sk6z3gs,65,180.0,"POLYGON((-73.7949999999999 40.595, -73.7949999999999 40.605, -73.8049999999999 40.605, -73.8049999999999 40.595, -73.7949999999999 40.595))"
dr5rr1ct8jrexd6wdr7z,36,180.0,"POLYGON((-73.8650000000002 40.6549999999999, -73.8650000000002 40.6649999999999, -73.8750000000002 40.6649999999999, -73.8750000000002 40.6549999999999, -73.8650000000002 40.6549999999999))"
dr5x8hvgjq4mw09dsv17,137,180.0,"POLYGON((-73.815 40.715, -73.815 40.725, -73.825 40.725, -73.825 40.715, -73.815 40.715))"
dr7803t4yr4gz351fhfr,162,180.0,"POLYGON((-73.8050000000001 40.785, -73.8050000000001 40.795, -73.8150000000001 40.795, -73.8150000000001 40.785, -73.8050000000001 40.785))"
dr5rhuryzhfyegmufbdq,77,180.0,"POLYGON((-73.955 40.6250000000001, -73.955 40.6350000000001, -73.965 40.6350000000001, -73.965 40.6250000000001, -73.955 40.6250000000001))"
dr72j7qt1p7bne2tjrk2,78,180.0,"POLYGON((-73.9350000000001 40.7950000000001, -73.9350000000001 40.8050000000001, -73.9450000000001 40.8050000000001, -73.9450000000001 40.7950000000001, -73.9350000000001 40.7950000000001))"
dr5x3b0gkmnpr05e3v0z,7,180.0,"POLYGON((-73.745 40.645, -73.745 40.6550000000001, -73.755 40.6550000000001, -73.755 40.645, -73.745 40.645))"
dr72hgrvpp6b5gmv4z62,37,180.0,"POLYGON((-73.955 40.7950000000001, -73.955 40.8050000000001, -73.965 40.8050000000001, -73.965 40.7950000000001, -73.955 40.7950000000001))"
dr5qyph2hht9dkkfv1zs,6,180.0,"POLYGON((-73.9050000000001 40.595, -73.9050000000001 40.605, -73.9150000000001 40.605, -73.9150000000001 40.595, -73.9050000000001 40.595))"
dr5rtkye1n5vw88dtmh7,208,180.0,"POLYGON((-73.9350000000001 40.715, -73.9350000000001 40.725, -73.9450000000001 40.725, -73.9450000000001 40.715, -73.9350000000001 40.715))"
dr5nxd30qetgkgggs408,63,180.0,"POLYGON((-74.195 40.525, -74.195 40.535, -74.2049999999999 40.535, -74.2049999999999 40.525, -74.195 40.525))"
dr5rhbbdqhdmfwsqjs1k,216,180.0,"POLYGON((-73.9649999999999 40.6049999999999, -73.9649999999999 40.6149999999999, -73.9749999999999 40.6149999999999, -73.9749999999999 40.6049999999999, -73.9649999999999 40.6049999999999))"
dr5qvrn81hecws2dv3uk,206,180.0,"POLYGON((-73.9350000000001 40.595, -73.9350000000001 40.605, -73.9450000000001 40.605, -73.9450000000001 40.595, -73.9350000000001 40.595))"
dr72h996vp1gc351bkbp,32,180.0,"POLYGON((-73.9750000000001 40.785, -73.9750000000001 40.795, -73.9850000000001 40.795, -73.9850000000001 40.785, -73.9750000000001 40.785))"
dr72w7g9t0qp58w74e8v,31,180.0,"POLYGON((-73.8949999999999 40.885, -73.8949999999999 40.895, -73.9049999999999 40.895, -73.9049999999999 40.885, -73.8949999999999 40.885))"
dr5rk04g7j0xqb05mtnp,121,180.0,"POLYGON((-73.9949999999999 40.645, -73.9949999999999 40.6550000000001, -74.0049999999999 40.6550000000001, -74.0049999999999 40.645, -73.9949999999999 40.645))"
dr7880jvj24qq5cskz1k,3,180.0,"POLYGON((-73.815 40.865, -73.815 40.875, -73.825 40.875, -73.825 40.865, -73.815 40.865))"
dr72j9tffph7zc41fsvx,1,180.0,"POLYGON((-73.9249999999999 40.785, -73.9249999999999 40.795, -73.9349999999999 40.795, -73.9349999999999 40.785, -73.9249999999999 40.785))"
dr5xf8qp8w2qhm31qcth,132,180.0,"POLYGON((-73.7050000000001 40.735, -73.7050000000001 40.745, -73.7150000000001 40.745, -73.7150000000001 40.735, -73.7050000000001 40.735))"
dr5qfrpb5usctsq6b9ys,88,180.0,"POLYGON((-74.0649999999999 40.595, -74.0649999999999 40.605, -74.0749999999999 40.605, -74.0749999999999 40.595, -74.0649999999999 40.595))"
dr5rr59xbjrxzsfd43gb,166,180.0,"POLYGON((-73.8650000000002 40.665, -73.8650000000002 40.675, -73.8750000000002 40.675, -73.8750000000002 40.665, -73.8650000000002 40.665))"
dr5rs54bgn09ny0pmdy4,8,180.0,"POLYGON((-73.9949999999999 40.7049999999999, -73.9949999999999 40.715, -74.0049999999999 40.715, -74.0049999999999 40.7049999999999, -73.9949999999999 40.7049999999999))"
dr5rmvt45jth1p5mrun9,282,180.0,"POLYGON((-73.915 40.6750000000001, -73.915 40.6850000000001, -73.925 40.6850000000001, -73.925 40.6750000000001, -73.915 40.6750000000001))"
dr72r2bgcr8m0f7zpwj1,203,180.0,"POLYGON((-73.8549999999999 40.8249999999999, -73.8549999999999 40.8349999999999, -73.8649999999999 40.8349999999999, -73.8649999999999 40.8249999999999, -73.8549999999999 40.8249999999999))"
dr72hc8dyp47f9h3vscr,79,180.0,"POLYGON((-73.9649999999999 40.785, -73.9649999999999 40.795, -73.9749999999999 40.795, -73.9749999999999 40.785, -73.9649999999999 40.785))"
dr5rkx3kmjcb93e08q21,121,180.0,"POLYGON((-73.9750000000001 40.685, -73.9750000000001 40.695, -73.9850000000001 40.695, -73.9850000000001 40.685, -73.9750000000001 40.685))"
dr5x35epcmkxghz61cv8,87,180.0,"POLYGON((-73.7750000000001 40.665, -73.7750000000001 40.675, -73.7850000000001 40.675, -73.7850000000001 40.665, -73.7750000000001 40.665))"
dr5rzfq9uq9fkz8hxebm,130,180.0,"POLYGON((-73.8249999999999 40.7450000000001, -73.8249999999999 40.7550000000001, -73.8349999999999 40.7550000000001, -73.8349999999999 40.7450000000001, -73.8249999999999 40.7450000000001))"
dr5wct1tgkmtmcfpkrxg,24,180.0,"POLYGON((-73.7549999999999 40.585, -73.7549999999999 40.595, -73.7649999999999 40.595, -73.7649999999999 40.585, -73.7549999999999 40.585))"
dr72jct4gpj5c153zuyx,9,180.0,"POLYGON((-73.915 40.785, -73.915 40.795, -73.925 40.795, -73.925 40.785, -73.915 40.785))"
dr5rq84gqjnxkbperv1z,84,180.0,"POLYGON((-73.885 40.645, -73.885 40.6550000000001, -73.895 40.6550000000001, -73.895 40.645, -73.885 40.645))"
dr5x2vef0msh1zjvksh9,176,180.0,"POLYGON((-73.785 40.6750000000001, -73.785 40.6850000000001, -73.795 40.6850000000001, -73.795 40.6750000000001, -73.785 40.6750000000001))"
dr5rhd9kthcf33512q2j,61,180.0,"POLYGON((-73.9750000000001 40.615, -73.9750000000001 40.625, -73.9850000000001 40.625, -73.9850000000001 40.615, -73.9750000000001 40.615))"
dr5rxsz75q1me2wfdjp5,43,180.0,"POLYGON((-73.8350000000001 40.715, -73.8350000000001 40.725, -73.8450000000001 40.725, -73.8450000000001 40.715, -73.8350000000001 40.715))"
dr5rvjzq2ng7jhr7207q,128,180.0,"POLYGON((-73.9450000000001 40.765, -73.9450000000001 40.775, -73.955 40.775, -73.955 40.765, -73.9450000000001 40.765))"
dr5xbf7cbqs43ztuseut,70,180.0,"POLYGON((-73.785 40.7450000000001, -73.785 40.7550000000001, -73.795 40.7550000000001, -73.795 40.745, -73.785 40.7450000000001))"
dr5nqye7gek68zpsujmq,14,180.0,"POLYGON((-74.225 40.5049999999999, -74.225 40.5149999999999, -74.235 40.5149999999999, -74.235 40.5049999999999, -74.225 40.5049999999999))"
dr5x6005mmnz22hgrj1z,75,180.0,"POLYGON((-73.7350000000001 40.645, -73.7350000000001 40.6550000000001, -73.7450000000001 40.6550000000001, -73.7450000000001 40.645, -73.7350000000001 40.645))"
dr5wfj0jvkqv23uzrp9g,6,180.0,"POLYGON((-73.7350000000001 40.585, -73.7350000000001 40.595, -73.7450000000001 40.595, -73.7450000000001 40.585, -73.7350000000001 40.585))"
dr5rj2yd3hevyw8wjkhk,213,180.0,"POLYGON((-73.9350000000001 40.6049999999999, -73.9350000000001 40.6149999999999, -73.9450000000001 40.6149999999999, -73.9450000000001 40.6049999999999, -73.9350000000001 40.6049999999999))"
dr5qum4juh3m21cx6zx5,138,180.0,"POLYGON((-73.985 40.585, -73.985 40.595, -73.995 40.595, -73.995 40.585, -73.985 40.585))"
dr5qgg7edh20vrwu0mkg,37,180.0,"POLYGON((-74.0050000000001 40.5750000000001, -74.0050000000001 40.5850000000001, -74.0150000000001 40.5850000000001, -74.0150000000001 40.5750000000001, -74.0050000000001 40.5750000000001))"
dr72jzj1ept0c057zgy9,89,180.0,"POLYGON((-73.915 40.815, -73.915 40.825, -73.925 40.825, -73.925 40.815, -73.915 40.815))"
dr5ruzb8wnfr6wsqtd9q,26,180.0,"POLYGON((-73.9649999999999 40.7749999999999, -73.9649999999999 40.7849999999999, -73.9749999999999 40.7849999999999, -73.9749999999999 40.7749999999999, -73.9649999999999 40.7749999999999))"
dr5r1u6nbugq9g6hbbeq,57,180.0,"POLYGON((-74.0949999999999 40.6250000000001, -74.0949999999999 40.6350000000001, -74.1049999999999 40.6350000000001, -74.1049999999999 40.6250000000001, -74.0949999999999 40.6250000000001))"
dr72mut07pvj9p5mzfwe,78,180.0,"POLYGON((-73.915 40.8450000000001, -73.915 40.8550000000001, -73.925 40.8550000000001, -73.925 40.8450000000001, -73.915 40.8450000000001))"
dr5rm1zm8j77t4rq8p7r,176,180.0,"POLYGON((-73.9450000000001 40.6549999999999, -73.9450000000001 40.6649999999999, -73.955 40.6649999999999, -73.955 40.6549999999999, -73.9450000000001 40.6549999999999))"
dr5rzxz2eqcr7qwyd4xn,152,180.0,"POLYGON((-73.8350000000001 40.7749999999999, -73.8350000000001 40.7849999999999, -73.8450000000001 40.7849999999999, -73.8450000000001 40.7749999999999, -73.8350000000001 40.7749999999999))"
dr5nwb7q5ekr0cx8hptr,6,180.0,"POLYGON((-74.225 40.515, -74.225 40.525, -74.235 40.525, -74.235 40.515, -74.225 40.515))"
dr5qbrn24u81dh3dc1uu,55,180.0,"POLYGON((-74.155 40.595, -74.155 40.605, -74.165 40.605, -74.165 40.595, -74.155 40.595))"
dr5rre8pfm2zfhv6hcy0,117,180.0,"POLYGON((-73.845 40.665, -73.845 40.675, -73.855 40.675, -73.855 40.665, -73.845 40.665))"
dr5rvzv0envp3neqxfww,117,180.0,"POLYGON((-73.915 40.7749999999999, -73.915 40.7849999999999, -73.925 40.7849999999999, -73.925 40.7749999999999, -73.915 40.7749999999999))"
dr5xb6m1yqdfrrehd5fm,108,180.0,"POLYGON((-73.8050000000001 40.7450000000001, -73.8050000000001 40.7550000000001, -73.8150000000001 40.7550000000001, -73.8150000000001 40.7450000000001, -73.8050000000001 40.7450000000001))"
dr72w25tj0nn7eyk6x0u,111,180.0,"POLYGON((-73.8949999999999 40.865, -73.8949999999999 40.875, -73.9049999999999 40.875, -73.9049999999999 40.865, -73.8949999999999 40.865))"
dr5rzdr3gq967rwud5zj,4,180.0,"POLYGON((-73.8350000000001 40.7450000000001, -73.8350000000001 40.7550000000001, -73.8450000000001 40.7550000000001, -73.8450000000001 40.7450000000001, -73.8350000000001 40.7450000000001))"
dr5wbz5b0ks19umfu9us,21,180.0,"POLYGON((-73.785 40.595, -73.785 40.605, -73.795 40.605, -73.795 40.595, -73.785 40.595))"
dr72wjs7u0te66uymjzt,35,180.0,"POLYGON((-73.9050000000001 40.8949999999999, -73.9050000000001 40.9049999999999, -73.9150000000001 40.9049999999999, -73.9150000000001 40.8949999999999, -73.9050000000001 40.8949999999999))"
dr5qcx48pudc8s2dg9fh,24,180.0,"POLYGON((-74.1050000000001 40.595, -74.1050000000001 40.605, -74.1150000000001 40.605, -74.1150000000001 40.595, -74.1050000000001 40.595))"
dr5qut1mvh3v33gp2r85,112,180.0,"POLYGON((-73.9750000000001 40.585, -73.9750000000001 40.595, -73.9850000000001 40.595, -73.9850000000001 40.585, -73.9750000000001 40.585))"
dr72jxjcdps2zb45fev9,25,180.0,"POLYGON((-73.9249999999999 40.815, -73.9249999999999 40.825, -73.9349999999999 40.825, -73.9349999999999 40.815, -73.9249999999999 40.815))"
dr5rjqq91j5fytb8j6uq,225,180.0,"POLYGON((-73.9350000000001 40.635, -73.9350000000001 40.645, -73.9450000000001 40.645, -73.9450000000001 40.635, -73.9350000000001 40.635))"
dr5rmttf4jskpz4j6sj8,227,180.0,"POLYGON((-73.9249999999999 40.6749999999999, -73.9249999999999 40.6849999999999, -73.9349999999999 40.6849999999999, -73.9349999999999 40.6749999999999, -73.9249999999999 40.6749999999999))"
dr5xcf2cuqw4rpes9gbv,110,180.0,"POLYGON((-73.745 40.7450000000001, -73.745 40.7550000000001, -73.755 40.7550000000001, -73.755 40.7450000000001, -73.745 40.7450000000001))"
dr5r0dtseubd734cqqmv,40,180.0,"POLYGON((-74.1450000000001 40.615, -74.1450000000001 40.625, -74.1550000000001 40.625, -74.1550000000001 40.615, -74.1450000000001 40.615))"
dr5rrj9d0jxspx4t6k5c,124,180.0,"POLYGON((-73.8650000000002 40.6750000000001, -73.8650000000002 40.6850000000001, -73.8750000000002 40.6850000000001, -73.8750000000002 40.6750000000001, -73.8650000000002 40.6750000000001))"
dr5xbdk3zqed2xskx7gt,73,180.0,"POLYGON((-73.7949999999999 40.7450000000001, -73.7949999999999 40.7550000000001, -73.8049999999999 40.7550000000001, -73.8049999999999 40.7450000000001, -73.7949999999999 40.7450000000001))"
dr5rwe4bynn9hypxrfcf,67,180.0,"POLYGON((-73.885 40.705, -73.885 40.715, -73.895 40.715, -73.895 40.7049999999999, -73.885 40.705))"
dr5rjbv47htjcneqpuns,37,180.0,"POLYGON((-73.915 40.6049999999999, -73.915 40.6149999999999, -73.925 40.6149999999999, -73.925 40.6049999999999, -73.915 40.6049999999999))"
dr5r50vdquwtcwdw0s1s,9,180.0,"POLYGON((-74.0350000000002 40.6049999999999, -74.0350000000002 40.6149999999999, -74.0450000000002 40.6149999999999, -74.0450000000002 40.6049999999999, -74.0350000000002 40.6049999999999))"
dr5qbxj85u89ek6fy3vu,1,180.0,"POLYGON((-74.1450000000001 40.595, -74.1450000000001 40.605, -74.1550000000001 40.605, -74.1550000000001 40.595, -74.1450000000001 40.595))"
dr7822v5yrdvp67p4n43,7,180.0,"POLYGON((-73.8050000000001 40.8249999999999, -73.8050000000001 40.8349999999999, -73.8150000000001 40.8349999999999, -73.8150000000001 40.8249999999999, -73.8050000000001 40.8249999999999))"
dr5x658pvmqzbkufp1cb,167,180.0,"POLYGON((-73.7350000000001 40.665, -73.7350000000001 40.675, -73.7450000000001 40.675, -73.7450000000001 40.665, -73.7350000000001 40.665))"
dr5x915n9musg5zk1btd,237,180.0,"POLYGON((-73.7750000000001 40.695, -73.7750000000001 40.705, -73.7850000000001 40.7050000000001, -73.7850000000001 40.695, -73.7750000000001 40.695))"
dr72rw24f20f41t3huy5,129,180.0,"POLYGON((-73.845 40.855, -73.845 40.865, -73.855 40.865, -73.855 40.855, -73.845 40.855))"
dr5rud33vn9f3reh87bj,104,180.0,"POLYGON((-73.9750000000001 40.7450000000001, -73.9750000000001 40.7550000000001, -73.9850000000001 40.7550000000001, -73.9850000000001 40.7450000000001, -73.9750000000001 40.7450000000001))"
dr5qvtjvfhkmrcfp6xte,114,180.0,"POLYGON((-73.9249999999999 40.585, -73.9249999999999 40.595, -73.9349999999999 40.595, -73.9349999999999 40.585, -73.9249999999999 40.585))"
dr5r12g6qudjznxnnk1h,82,180.0,"POLYGON((-74.1150000000001 40.6049999999999, -74.1150000000001 40.6149999999999, -74.125 40.6149999999999, -74.125 40.6049999999999, -74.1150000000001 40.6049999999999))"
dr5r56suxuz46c5cmy6v,198,180.0,"POLYGON((-74.0249999999999 40.615, -74.0249999999999 40.625, -74.0349999999999 40.625, -74.0349999999999 40.615, -74.0249999999999 40.615))"
dr7820vgvrdmn43xhy13,168,180.0,"POLYGON((-73.815 40.8249999999999, -73.815 40.8349999999999, -73.825 40.8349999999999, -73.825 40.8249999999999, -73.815 40.8249999999999))"
dr5xfjbnmqyg0kkgr03y,187,180.0,"POLYGON((-73.7350000000001 40.765, -73.7350000000001 40.775, -73.7450000000001 40.775, -73.7450000000001 40.765, -73.7350000000001 40.765))"
dr5rh0ff7h8tyy8njsnh,76,180.0,"POLYGON((-73.9949999999999 40.6049999999999, -73.9949999999999 40.6149999999999, -74.0049999999999 40.6149999999999, -74.0049999999999 40.6049999999999, -73.9949999999999 40.6049999999999))"
dr5r1fdh8ug63c412y7m,67,180.0,"POLYGON((-74.0949999999999 40.615, -74.0949999999999 40.625, -74.1049999999999 40.625, -74.1049999999999 40.615, -74.0949999999999 40.615))"
dr5rt7n8cn5cnw0xm6u6,73,180.0,"POLYGON((-73.9350000000001 40.705, -73.9350000000001 40.715, -73.9450000000001 40.715, -73.9450000000001 40.705, -73.9350000000001 40.705))"
dr5xcrf2dqvpkw8wx4ww,13,180.0,"POLYGON((-73.7650000000002 40.7749999999999, -73.7650000000002 40.7849999999999, -73.7750000000001 40.7849999999999, -73.7750000000001 40.7749999999999, -73.7650000000002 40.7749999999999))"
dr5xfknspqxyfczzcwhj,18,180.0,"POLYGON((-73.715 40.755, -73.715 40.765, -73.725 40.765, -73.725 40.755, -73.715 40.755))"
dr72wcfpr0r4wq1pv16u,11,180.0,"POLYGON((-73.8750000000001 40.8749999999999, -73.8750000000001 40.8849999999999, -73.8850000000001 40.8849999999999, -73.8850000000001 40.8749999999999, -73.8750000000001 40.8749999999999))"
dr5rvbmpenmn1j73rcws,124,180.0,"POLYGON((-73.915 40.735, -73.915 40.745, -73.925 40.745, -73.925 40.735, -73.915 40.735))"
dr5rm3yt9j7gwd2wtrkr,112,180.0,"POLYGON((-73.9350000000001 40.6549999999999, -73.9350000000001 40.6649999999999, -73.9450000000001 40.6649999999999, -73.9450000000001 40.6549999999999, -73.9350000000001 40.6549999999999))"
dr5qccd12u5k9v60bg56,59,180.0,"POLYGON((-74.0949999999999 40.565, -74.0949999999999 40.575, -74.1049999999999 40.575, -74.1049999999999 40.565, -74.0949999999999 40.565))"
dr5rx9pqemckg7yu40x4,82,180.0,"POLYGON((-73.8350000000001 40.695, -73.8350000000001 40.705, -73.8450000000001 40.705, -73.8450000000001 40.695, -73.8350000000001 40.695))"
dr5x9kf74qjjs88dxjne,39,180.0,"POLYGON((-73.7650000000002 40.715, -73.7650000000002 40.725, -73.7750000000001 40.725, -73.7750000000001 40.715, -73.7650000000002 40.715))"
dr5qttvuf5ukpbd44wt9,12,180.0,"POLYGON((-73.9249999999999 40.545, -73.9249999999999 40.555, -73.9349999999999 40.555, -73.9349999999999 40.545, -73.9249999999999 40.545))"
dr72qud0rpzjwr1jv4dg,30,180.0,"POLYGON((-73.8750000000001 40.8450000000001, -73.8750000000001 40.8550000000001, -73.8850000000001 40.8550000000001, -73.8850000000001 40.8450000000001, -73.8750000000001 40.8450000000001))"
dr5rs14yejbsygbhj8w4,17,180.0,"POLYGON((-73.9949999999999 40.695, -73.9949999999999 40.7050000000001, -74.0049999999999 40.705, -74.0049999999999 40.695, -73.9949999999999 40.695))"
dr72w9fzq0qdsypxzc3u,23,180.0,"POLYGON((-73.885 40.875, -73.885 40.8849999999999, -73.895 40.8849999999999, -73.895 40.8749999999999, -73.885 40.875))"
dr5rrr2u3mb28cebxwm1,331,180.0,"POLYGON((-73.8549999999999 40.685, -73.8549999999999 40.695, -73.8649999999999 40.695, -73.8649999999999 40.685, -73.8549999999999 40.685))"
dr5xf421vqwf2rsux5cv,65,180.0,"POLYGON((-73.7350000000001 40.7450000000001, -73.7350000000001 40.7550000000001, -73.7450000000001 40.7550000000001, -73.7450000000001 40.7450000000001, -73.7350000000001 40.7450000000001))"
dr5r0nr11tpdbvb05fgy,38,180.0,"POLYGON((-74.1649999999999 40.635, -74.1649999999999 40.645, -74.1749999999999 40.645, -74.1749999999999 40.635, -74.1649999999999 40.635))"
dr5rvfm1gnt43pekxgyt,33,180.0,"POLYGON((-73.915 40.7450000000001, -73.915 40.7550000000001, -73.925 40.7550000000001, -73.925 40.7450000000001, -73.915 40.7450000000001))"
dr5qu1dc7h0swv20ven4,2,180.0,"POLYGON((-73.9949999999999 40.565, -73.9949999999999 40.575, -74.0049999999999 40.575, -74.0049999999999 40.565, -73.9949999999999 40.565))"
dr5xctcw7qveju65k2ry,46,180.0,"POLYGON((-73.7549999999999 40.765, -73.7549999999999 40.775, -73.7649999999999 40.775, -73.7649999999999 40.765, -73.7549999999999 40.765))"
dr5x00vfmkdmyn9whu1k,92,180.0,"POLYGON((-73.815 40.6049999999999, -73.815 40.6149999999999, -73.825 40.6149999999999, -73.825 40.6049999999999, -73.815 40.6049999999999))"
dr72qw6fy0ndhcx9pucg,114,180.0,"POLYGON((-73.885 40.855, -73.885 40.865, -73.895 40.865, -73.895 40.855, -73.885 40.855))"
dr5xcjgn3que5hr73bmw,141,180.0,"POLYGON((-73.7750000000001 40.765, -73.7750000000001 40.775, -73.7850000000001 40.775, -73.7850000000001 40.765, -73.7750000000001 40.765))"
dr5rhh6yghbwwg2hv8wn,158,180.0,"POLYGON((-73.9949999999999 40.6250000000001, -73.9949999999999 40.6350000000001, -74.0049999999999 40.6350000000001, -74.0049999999999 40.6250000000001, -73.9949999999999 40.6250000000001))"
dr5r04xh9szd2c017y7v,49,180.0,"POLYGON((-74.1649999999999 40.615, -74.1649999999999 40.625, -74.1749999999999 40.625, -74.1749999999999 40.615, -74.1649999999999 40.615))"
dr5rn2gdmhwjgwwq4s0u,52,180.0,"POLYGON((-73.8949999999999 40.6049999999999, -73.8949999999999 40.6149999999999, -73.9049999999999 40.6149999999999, -73.9049999999999 40.6049999999999, -73.8949999999999 40.6049999999999))"
dr5r0ukyuucnsekkg8xn,34,180.0,"POLYGON((-74.1349999999999 40.6250000000001, -74.1349999999999 40.6350000000001, -74.1449999999999 40.6350000000001, -74.1449999999999 40.6250000000001, -74.1349999999999 40.6250000000001))"
dr5rkt96jj9u1r5j2k01,185,180.0,"POLYGON((-73.9750000000001 40.6750000000001, -73.9750000000001 40.6850000000001, -73.9850000000001 40.6850000000001, -73.9850000000001 40.6750000000001, -73.9750000000001 40.6750000000001))"
dr72r0cebpxtpd6x4q5c,112,180.0,"POLYGON((-73.8650000000002 40.825, -73.8650000000002 40.835, -73.8750000000002 40.835, -73.8750000000002 40.825, -73.8650000000002 40.825))"
dr5rmgtpgjmpchg6pcy8,209,180.0,"POLYGON((-73.915 40.665, -73.915 40.675, -73.925 40.675, -73.925 40.665, -73.915 40.665))"
dr72rq2fc2060cecpsv5,140,180.0,"POLYGON((-73.8549999999999 40.855, -73.8549999999999 40.865, -73.8649999999999 40.865, -73.8649999999999 40.855, -73.8549999999999 40.855))"
dr5rzd21fq8f6ptksgyj,42,180.0,"POLYGON((-73.845 40.7450000000001, -73.845 40.7550000000001, -73.855 40.7550000000001, -73.855 40.7450000000001, -73.845 40.7450000000001))"
dr5rhs3qvhcy977hb28n,127,180.0,"POLYGON((-73.9750000000001 40.6250000000001, -73.9750000000001 40.6350000000001, -73.9850000000001 40.6350000000001, -73.9850000000001 40.6250000000001, -73.9750000000001 40.6250000000001))"
dr5x89hqxmgsbeukp2ed,67,180.0,"POLYGON((-73.7949999999999 40.695, -73.7949999999999 40.705, -73.8049999999999 40.7050000000001, -73.8049999999999 40.695, -73.7949999999999 40.695))"
dr5r620e6vhrk2hg7mjr,5,180.0,"POLYGON((-74.0750000000001 40.645, -74.0750000000001 40.6550000000001, -74.0850000000001 40.6550000000001, -74.0850000000001 40.645, -74.0750000000001 40.645))"
dr72x80j420y65vkkznh,171,180.0,"POLYGON((-73.845 40.865, -73.845 40.875, -73.855 40.875, -73.855 40.865, -73.845 40.865))"
dr5nxtchyevuhbefhn89,124,180.0,"POLYGON((-74.195 40.545, -74.195 40.555, -74.2049999999999 40.555, -74.2049999999999 40.545, -74.195 40.545))"
dr5r40c63uevgneqnhhk,89,180.0,"POLYGON((-74.085 40.6049999999999, -74.085 40.6149999999999, -74.095 40.6149999999999, -74.095 40.6049999999999, -74.085 40.6049999999999))"
dr5rh8c6mh9vcqen0k0h,245,180.0,"POLYGON((-73.9750000000001 40.6049999999999, -73.9750000000001 40.6149999999999, -73.9850000000001 40.6149999999999, -73.9850000000001 40.6049999999999, -73.9750000000001 40.6049999999999))"
dr5r16ekwuf4r1p1qq3j,120,180.0,"POLYGON((-74.1150000000001 40.615, -74.1150000000001 40.625, -74.125 40.625, -74.125 40.615, -74.1150000000001 40.615))"
dr5rypu2snvx6qsyt4xw,95,180.0,"POLYGON((-73.9050000000001 40.7749999999999, -73.9050000000001 40.7849999999999, -73.9150000000001 40.7849999999999, -73.9150000000001 40.7749999999999, -73.9050000000001 40.7749999999999))"
