geohash,count_buildings,distance_park,geometry
xn76d2b94buru7ky77tm,26,240.0,"POLYGON((139.675 35.595, 139.675 35.6050000000001, 139.665 35.6050000000001, 139.665 35.595, 139.675 35.595))"
xn76b2n64c814hce9hsz,45,240.0,"POLYGON((139.595 35.635, 139.595 35.645, 139.585 35.645, 139.585 35.635, 139.595 35.635))"
xn76bvsbuccnheumeex1,12,240.0,"POLYGON((139.615 35.665, 139.615 35.675, 139.605 35.675, 139.605 35.665, 139.615 35.665))"
xn773b6n2fg21f418c5k,30,240.0,"POLYGON((139.655 35.7249999999999, 139.655 35.7349999999999, 139.645 35.7349999999999, 139.645 35.7249999999999, 139.655 35.7249999999999))"
xn77jdvzd4k7pffpddme,15,240.0,"POLYGON((139.825 35.6950000000001, 139.825 35.7050000000001, 139.815 35.7050000000001, 139.815 35.6950000000001, 139.825 35.6950000000001))"
xn77nkg9v4qp7tq6fs8g,6,240.0,"POLYGON((139.855 35.705, 139.855 35.715, 139.845 35.715, 139.845 35.705, 139.855 35.705))"
xn77jsvcf4krrv64fste,1,240.0,"POLYGON((139.825 35.705, 139.825 35.715, 139.815 35.715, 139.815 35.705, 139.825 35.705))"
xn76dq0xfckku6sb76mq,198,240.0,"POLYGON((139.675 35.6249999999999, 139.675 35.6349999999999, 139.665 35.6349999999999, 139.665 35.6249999999999, 139.675 35.6249999999999))"
xn77k06y74b8nf01t9nh,202,240.0,"POLYGON((139.755 35.7249999999999, 139.755 35.7349999999999, 139.745 35.7349999999999, 139.745 35.7249999999999, 139.755 35.7249999999999))"
xn773k56yg40xnz0nm9j,27,240.0,"POLYGON((139.635 35.7449999999999, 139.635 35.7549999999999, 139.625 35.7549999999999, 139.625 35.7449999999999, 139.635 35.7449999999999))"
xn77eek7bgxdh0jm7ngb,20,240.0,"POLYGON((139.735 35.785, 139.735 35.795, 139.725 35.795, 139.725 35.785, 139.735 35.785))"
xn76survx16bebjv4b4q,1,240.0,"POLYGON((139.795 35.615, 139.795 35.625, 139.785 35.625, 139.785 35.615, 139.795 35.615))"
xn76gmsbzczn4ggvtgdc,58,240.0,"POLYGON((139.725 35.665, 139.725 35.675, 139.715 35.675, 139.715 35.665, 139.725 35.665))"
xn770sv9gf2x7m6fyktg,105,240.0,"POLYGON((139.605 35.705, 139.605 35.715, 139.595 35.715, 139.595 35.705, 139.605 35.705))"
xn76u04f5189nub5tswp,57,240.0,"POLYGON((139.755 35.635, 139.755 35.645, 139.745 35.645, 139.745 35.635, 139.755 35.635))"
xn76dn1rcc7ug4e2q4kq,22,240.0,"POLYGON((139.665 35.6249999999999, 139.665 35.6349999999999, 139.655 35.6349999999999, 139.655 35.6249999999999, 139.665 35.6249999999999))"
xn76ycfhr1xjqr1nvp4b,11,240.0,"POLYGON((139.875 35.6450000000001, 139.875 35.6550000000001, 139.865 35.6550000000001, 139.865 35.6450000000001, 139.875 35.6450000000001))"
xn777u5df500tqyb0msy,8,240.0,"POLYGON((139.745 35.7450000000001, 139.745 35.7550000000001, 139.735 35.7550000000001, 139.735 35.7450000000001, 139.745 35.7450000000001))"
xn7744cr9f7g54grw4k7,9,240.0,"POLYGON((139.665 35.6950000000001, 139.665 35.7050000000001, 139.655 35.7050000000001, 139.655 35.6950000000001, 139.665 35.6950000000001))"
xn77mrwx357cqe2wv6hr,25,240.0,"POLYGON((139.815 35.765, 139.815 35.775, 139.805 35.775, 139.805 35.765, 139.815 35.765))"
xn76cz650f563y60bvg3,17,240.0,"POLYGON((139.655 35.6749999999999, 139.655 35.6849999999999, 139.645 35.6849999999999, 139.645 35.6749999999999, 139.655 35.6749999999999))"
xn77m8my64u2pf41d9js,15,240.0,"POLYGON((139.825 35.7249999999999, 139.825 35.7349999999999, 139.815 35.7349999999999, 139.815 35.7249999999999, 139.825 35.7249999999999))"
xn77kupfz54beyvb4vdq,1,240.0,"POLYGON((139.795 35.7450000000001, 139.795 35.7550000000001, 139.785 35.7550000000001, 139.785 35.7450000000001, 139.795 35.7450000000001))"
xn775su3bfrxkjm6gheg,177,240.0,"POLYGON((139.735 35.705, 139.735 35.715, 139.725 35.715, 139.725 35.705, 139.735 35.705))"
xn769bf10bgrcg6n2gem,86,240.0,"POLYGON((139.655 35.595, 139.655 35.6050000000001, 139.645 35.6050000000001, 139.645 35.595, 139.655 35.595))"
xn7696e7qc4hpjz1wmcj,75,240.0,"POLYGON((139.635 35.605, 139.635 35.615, 139.625 35.615, 139.625 35.605, 139.635 35.605))"
xn76bjx0c9zw0gbjegec,3,240.0,"POLYGON((139.585 35.665, 139.585 35.675, 139.575 35.675, 139.575 35.665, 139.585 35.665))"
xn77d3xcegkvtty60sqx,1,240.0,"POLYGON((139.685 35.7749999999999, 139.685 35.785, 139.675 35.785, 139.675 35.7749999999999, 139.685 35.7749999999999))"
xn76vttbf1uqpgfjdet9,6,240.0,"POLYGON((139.825 35.665, 139.825 35.675, 139.815 35.675, 139.815 35.665, 139.825 35.665))"
xn77svpyp5dy7ftbfc43,14,240.0,"POLYGON((139.795 35.7950000000001, 139.795 35.8050000000001, 139.785 35.8050000000001, 139.785 35.7950000000001, 139.795 35.7950000000001))"
xn7772kyrfz04f5ctc4u,128,240.0,"POLYGON((139.725 35.7249999999999, 139.725 35.7349999999999, 139.715 35.7349999999999, 139.715 35.7249999999999, 139.725 35.7249999999999))"
xn7734k0tfcsmumuc52j,15,240.0,"POLYGON((139.625 35.735, 139.625 35.745, 139.615 35.745, 139.615 35.735, 139.625 35.735))"
xn76v5xq81g3v1x62172,19,240.0,"POLYGON((139.805 35.655, 139.805 35.665, 139.795 35.665, 139.795 35.655, 139.805 35.655))"
xn766qbwfbu7s3hg53mk,146,240.0,"POLYGON((139.675 35.585, 139.675 35.595, 139.665 35.595, 139.665 35.585, 139.675 35.585))"
xn76uz2en4466wk2vtc3,161,240.0,"POLYGON((139.785 35.6749999999999, 139.785 35.6849999999999, 139.775 35.6849999999999, 139.775 35.6749999999999, 139.785 35.6749999999999))"
xn77411m3f5yg0ekq0h6,39,240.0,"POLYGON((139.665 35.685, 139.665 35.695, 139.655 35.695, 139.655 35.685, 139.665 35.685))"
xn76thrm8172t0pm005q,1,240.0,"POLYGON((139.805 35.615, 139.805 35.625, 139.795 35.625, 139.795 35.615, 139.805 35.615))"
xn773vfj0g5m1c452zgq,5,240.0,"POLYGON((139.655 35.755, 139.655 35.765, 139.645 35.765, 139.645 35.755, 139.655 35.755))"
xn767quyzbz5dc5gjc6u,83,240.0,"POLYGON((139.725 35.585, 139.725 35.595, 139.715 35.595, 139.715 35.585, 139.725 35.585))"
xn75rupfbenbxqy8ntdw,25,240.0,"POLYGON((139.575 35.7450000000001, 139.575 35.7550000000001, 139.565 35.7550000000001, 139.565 35.7450000000001, 139.575 35.7450000000001))"
xn777hjdygn89wf80t9w,26,240.0,"POLYGON((139.715 35.7450000000001, 139.715 35.7550000000001, 139.705 35.7550000000001, 139.705 35.7450000000001, 139.715 35.7450000000001))"
xn77j9jv64hqzbdh68jd,1,240.0,"POLYGON((139.825 35.685, 139.825 35.695, 139.815 35.695, 139.815 35.685, 139.825 35.685))"
xn76dwppucmkyfx8mfrw,322,240.0,"POLYGON((139.695 35.6249999999999, 139.695 35.6349999999999, 139.685 35.6349999999999, 139.685 35.6249999999999, 139.695 35.6249999999999))"
xn774dzpsfm7nfzxtfre,65,240.0,"POLYGON((139.695 35.6950000000001, 139.695 35.7050000000001, 139.685 35.7050000000001, 139.685 35.6950000000001, 139.695 35.6950000000001))"
xn772fkbsfchkskkgerj,52,240.0,"POLYGON((139.615 35.735, 139.615 35.745, 139.605 35.745, 139.605 35.735, 139.615 35.735))"
xn769q5ryc6hz4x0q63n,82,240.0,"POLYGON((139.635 35.6249999999999, 139.635 35.6349999999999, 139.625 35.6349999999999, 139.625 35.6249999999999, 139.635 35.6249999999999))"
xn77e3scxgrjdvgfju6z,203,240.0,"POLYGON((139.725 35.7749999999999, 139.725 35.785, 139.715 35.785, 139.715 35.775, 139.725 35.7749999999999))"
xn768ukvsc30s8hm58pn,19,240.0,"POLYGON((139.615 35.615, 139.615 35.625, 139.605 35.625, 139.605 35.615, 139.615 35.615))"
xn76y9fuq1wtkzpwzz1b,8,240.0,"POLYGON((139.865 35.6450000000001, 139.865 35.6550000000001, 139.855 35.6550000000001, 139.855 35.6450000000001, 139.865 35.6450000000001))"
xn76ddx5kcjknvz9tvzt,394,240.0,"POLYGON((139.695 35.605, 139.695 35.615, 139.685 35.615, 139.685 35.605, 139.695 35.605))"
xn771kg3yf6prjr4yk95,57,240.0,"POLYGON((139.635 35.705, 139.635 35.715, 139.625 35.715, 139.625 35.705, 139.635 35.705))"
xn77nydhp4x5wr9njnfu,11,240.0,"POLYGON((139.875 35.715, 139.875 35.725, 139.865 35.725, 139.865 35.715, 139.875 35.715))"
xn76fcykmcwj2r1ngr08,145,240.0,"POLYGON((139.705 35.6450000000001, 139.705 35.6550000000001, 139.695 35.6550000000001, 139.695 35.6450000000001, 139.705 35.6450000000001))"
xn76eskm8cr8s0jm505y,45,240.0,"POLYGON((139.735 35.615, 139.735 35.625, 139.725 35.625, 139.725 35.615, 139.735 35.615))"
xn769nhpvc3svftb342n,20,240.0,"POLYGON((139.625 35.6249999999999, 139.625 35.6349999999999, 139.615 35.6349999999999, 139.615 35.6249999999999, 139.625 35.6249999999999))"
xn77qu44z5p0wqc0jjdy,2,240.0,"POLYGON((139.875 35.7450000000001, 139.875 35.7550000000001, 139.865 35.7550000000001, 139.865 35.7450000000001, 139.875 35.7450000000001))"
xn767mhuxbxp4yeztz4g,110,240.0,"POLYGON((139.725 35.5749999999999, 139.725 35.5849999999999, 139.715 35.5849999999999, 139.715 35.5749999999999, 139.725 35.5749999999999))"
xn771ffp8f771ffp8f77,82,240.0,"POLYGON((139.655 35.6950000000001, 139.655 35.7050000000001, 139.645 35.7050000000001, 139.645 35.6950000000001, 139.655 35.6950000000001))"
xn77kbryr4fb5fjcdc4k,24,240.0,"POLYGON((139.795 35.7249999999999, 139.795 35.7349999999999, 139.785 35.7349999999999, 139.785 35.7249999999999, 139.795 35.7249999999999))"
xn7749pjkfjqybxsmbpd,47,240.0,"POLYGON((139.695 35.685, 139.695 35.695, 139.685 35.695, 139.685 35.685, 139.695 35.685))"
xn77sg2ey5d648hmmwc2,1,240.0,"POLYGON((139.785 35.785, 139.785 35.795, 139.775 35.795, 139.775 35.785, 139.785 35.785))"
xn76su2tw162d8hmj81q,1,240.0,"POLYGON((139.785 35.615, 139.785 35.625, 139.775 35.625, 139.775 35.615, 139.785 35.615))"
xn76kj4ue08xny8ptxnh,16,240.0,"POLYGON((139.755 35.5750000000001, 139.755 35.5850000000001, 139.745 35.5850000000001, 139.745 35.5750000000001, 139.755 35.5750000000001))"
xn7722qq6fb0441991hu,9,240.0,"POLYGON((139.595 35.7249999999999, 139.595 35.7349999999999, 139.585 35.7349999999999, 139.585 35.7249999999999, 139.595 35.7249999999999))"
xn771dfxxf6g0dbxed65,71,240.0,"POLYGON((139.645 35.6950000000001, 139.645 35.7050000000001, 139.635 35.7050000000001, 139.635 35.6950000000001, 139.645 35.6950000000001))"
xn76bxme5f0d7q6bymvc,41,240.0,"POLYGON((139.605 35.6749999999999, 139.605 35.6849999999999, 139.595 35.6849999999999, 139.595 35.6749999999999, 139.605 35.6749999999999))"
xn77ku0dy542dwu2jt9q,1,240.0,"POLYGON((139.785 35.7450000000001, 139.785 35.7550000000001, 139.775 35.7550000000001, 139.775 35.7450000000001, 139.785 35.7450000000001))"
xn777jvtngnt194e2xcw,9,240.0,"POLYGON((139.715 35.755, 139.715 35.765, 139.705 35.765, 139.705 35.755, 139.715 35.755))"
xn76gpmenfnd3w68btc9,121,240.0,"POLYGON((139.715 35.6749999999999, 139.715 35.6849999999999, 139.705 35.6849999999999, 139.705 35.6749999999999, 139.715 35.6749999999999))"
xn77hub9y46r6tk6vs97,185,240.0,"POLYGON((139.785 35.705, 139.785 35.715, 139.775 35.715, 139.775 35.705, 139.785 35.705))"
xn77r22y36b20f5cx9jh,2,240.0,"POLYGON((139.895 35.7249999999999, 139.895 35.7349999999999, 139.885 35.7349999999999, 139.885 35.7249999999999, 139.895 35.7249999999999))"
xn772mym4g0j411e3puy,7,240.0,"POLYGON((139.595 35.755, 139.595 35.765, 139.585 35.765, 139.585 35.755, 139.595 35.755))"
xn76dby3jbypb73n778t,106,240.0,"POLYGON((139.705 35.595, 139.705 35.6050000000001, 139.695 35.6050000000001, 139.695 35.595, 139.705 35.595))"
xn76k1db502wwf01jdw4,1,240.0,"POLYGON((139.755 35.5549999999999, 139.755 35.5649999999999, 139.745 35.5649999999999, 139.745 35.5549999999999, 139.755 35.5549999999999))"
xn76duqmtcq0821j520w,553,240.0,"POLYGON((139.705 35.615, 139.705 35.625, 139.695 35.625, 139.695 35.615, 139.705 35.615))"
xn77jhz3b47rmjr6bhe7,123,240.0,"POLYGON((139.805 35.705, 139.805 35.715, 139.795 35.715, 139.795 35.705, 139.805 35.705))"
xn7667rf7bsfvsqk2sye,39,240.0,"POLYGON((139.685 35.565, 139.685 35.575, 139.675 35.575, 139.675 35.565, 139.685 35.565))"
xn774cnmmfnnb29h720d,77,240.0,"POLYGON((139.705 35.685, 139.705 35.695, 139.695 35.695, 139.695 35.685, 139.705 35.685))"
xn769w4xzc6ubd887d6n,10,240.0,"POLYGON((139.645 35.6249999999999, 139.645 35.6349999999999, 139.635 35.6349999999999, 139.635 35.6249999999999, 139.645 35.6249999999999))"
xn77r62b96bk2u7uzemj,17,240.0,"POLYGON((139.895 35.735, 139.895 35.745, 139.885 35.745, 139.885 35.735, 139.895 35.735))"
xn77603q3fgb5453w1hk,47,240.0,"POLYGON((139.665 35.7249999999999, 139.665 35.7349999999999, 139.655 35.7349999999999, 139.655 35.7249999999999, 139.665 35.7249999999999))"
xn7671t8nbqw9d490d9d,207,240.0,"POLYGON((139.715 35.5549999999999, 139.715 35.5649999999999, 139.705 35.5649999999999, 139.705 35.5549999999999, 139.715 35.5549999999999))"
xn77k660s4ck2h3sfgrj,29,240.0,"POLYGON((139.765 35.735, 139.765 35.745, 139.755 35.745, 139.755 35.735, 139.765 35.735))"
xn770uucuf3pktk6gsx5,60,240.0,"POLYGON((139.615 35.705, 139.615 35.715, 139.605 35.715, 139.605 35.705, 139.615 35.705))"
xn76gve8f1bnj7yv87sc,96,240.0,"POLYGON((139.745 35.665, 139.745 35.675, 139.735 35.675, 139.735 35.665, 139.745 35.665))"
xn76bzkghf14kwk2gtz1,55,240.0,"POLYGON((139.615 35.6749999999999, 139.615 35.6849999999999, 139.605 35.6849999999999, 139.605 35.6749999999999, 139.615 35.6749999999999))"
xn77e5meygwd184t2wc8,19,240.0,"POLYGON((139.715 35.785, 139.715 35.795, 139.705 35.795, 139.705 35.785, 139.715 35.785))"
xn76zm8bc3bq0ggvxet1,3,240.0,"POLYGON((139.895 35.665, 139.895 35.675, 139.885 35.675, 139.885 35.665, 139.895 35.665))"
xn77krdpk533253wffpp,4,240.0,"POLYGON((139.765 35.765, 139.765 35.775, 139.755 35.775, 139.755 35.765, 139.765 35.765))"
xn777zex6521m7qyb6hz,2,240.0,"POLYGON((139.745 35.765, 139.745 35.7750000000001, 139.735 35.7750000000001, 139.735 35.765, 139.745 35.765))"
xn76dkrveckbt8nm08nw,423,240.0,"POLYGON((139.685 35.615, 139.685 35.625, 139.675 35.625, 139.675 35.615, 139.685 35.615))"
xn76efee610hjmyc8muv,268,240.0,"POLYGON((139.745 35.605, 139.745 35.615, 139.735 35.615, 139.735 35.605, 139.745 35.605))"
xn774kzcgfkzmtq6bswe,82,240.0,"POLYGON((139.685 35.705, 139.685 35.715, 139.675 35.715, 139.675 35.705, 139.685 35.705))"
xn76gjt8ycyw1eft8e99,241,240.0,"POLYGON((139.715 35.665, 139.715 35.675, 139.705 35.675, 139.705 35.665, 139.715 35.665))"
xn77sx12m5cf9kgh0721,18,240.0,"POLYGON((139.775 35.805, 139.775 35.815, 139.765 35.815, 139.765 35.805, 139.775 35.805))"
xn7764329fgu7h7ky5km,6,240.0,"POLYGON((139.665 35.735, 139.665 35.745, 139.655 35.745, 139.655 35.735, 139.665 35.735))"
xn770ysuhf95sxsq5wzh,9,240.0,"POLYGON((139.615 35.715, 139.615 35.725, 139.605 35.725, 139.605 35.715, 139.615 35.715))"
xn76g7syxcz1fcefmc6b,184,240.0,"POLYGON((139.725 35.655, 139.725 35.665, 139.715 35.665, 139.715 35.655, 139.725 35.655))"
xn76dsrjscm2wbptjbpw,341,240.0,"POLYGON((139.695 35.615, 139.695 35.625, 139.685 35.625, 139.685 35.615, 139.695 35.615))"
xn77h14v740wyb8hm8n4,9,240.0,"POLYGON((139.755 35.685, 139.755 35.695, 139.745 35.695, 139.745 35.685, 139.755 35.685))"
xn7730knmfc8jfjc910h,5,240.0,"POLYGON((139.625 35.7249999999999, 139.625 35.7349999999999, 139.615 35.7349999999999, 139.615 35.7249999999999, 139.625 35.7249999999999))"
xn766cw2jbqn8611568d,16,240.0,"POLYGON((139.705 35.5549999999999, 139.705 35.5649999999999, 139.695 35.5649999999999, 139.695 35.5549999999999, 139.705 35.5549999999999))"
xn770ky3ff2p6j3dchsg,9,240.0,"POLYGON((139.595 35.705, 139.595 35.715, 139.585 35.715, 139.585 35.705, 139.595 35.705))"
xn76ubpfp1dc5uvgdudr,5,240.0,"POLYGON((139.795 35.635, 139.795 35.645, 139.785 35.645, 139.785 35.635, 139.795 35.635))"
xn76g2hfpcx14uggtudz,230,240.0,"POLYGON((139.725 35.635, 139.725 35.645, 139.715 35.645, 139.715 35.635, 139.725 35.635))"
xn7714uptf3ejfvz9425,97,240.0,"POLYGON((139.625 35.6950000000001, 139.625 35.7050000000001, 139.615 35.7050000000001, 139.615 35.6950000000001, 139.625 35.6950000000001))"
xn76e2ucpbzpfg7ymgdv,84,240.0,"POLYGON((139.725 35.595, 139.725 35.6050000000001, 139.715 35.6050000000001, 139.715 35.595, 139.725 35.595))"
xn7669x0hbmqwfp9jfxd,10,240.0,"POLYGON((139.695 35.5549999999999, 139.695 35.5649999999999, 139.685 35.5649999999999, 139.685 35.5549999999999, 139.695 35.5549999999999))"
xn76v3ys31evqx0wvrh2,11,240.0,"POLYGON((139.815 35.6450000000001, 139.815 35.6550000000001, 139.805 35.6550000000001, 139.805 35.6450000000001, 139.815 35.6450000000001))"
xn766er4kbt6yursmuze,93,240.0,"POLYGON((139.695 35.565, 139.695 35.575, 139.685 35.575, 139.685 35.565, 139.695 35.565))"
xn7728mw7fb8564cw3ju,23,240.0,"POLYGON((139.605 35.7249999999999, 139.605 35.7349999999999, 139.595 35.7349999999999, 139.595 35.7249999999999, 139.605 35.7249999999999))"
xn76gcgs618jmrnybrhb,104,240.0,"POLYGON((139.745 35.6450000000001, 139.745 35.6550000000001, 139.735 35.6550000000001, 139.735 35.6450000000001, 139.745 35.6450000000001))"
xn76c84dpcdc0sbeesdp,9,240.0,"POLYGON((139.645 35.635, 139.645 35.645, 139.635 35.645, 139.635 35.635, 139.645 35.635))"
xn76d2zc5buzveqq2ewt,76,240.0,"POLYGON((139.685 35.595, 139.685 35.6050000000001, 139.675 35.6050000000001, 139.675 35.595, 139.685 35.595))"
xn771wdspfdg8x8w5wfh,5,240.0,"POLYGON((139.645 35.715, 139.645 35.725, 139.635 35.725, 139.635 35.715, 139.645 35.715))"
xn77mxtz65k3rg6nfdjx,6,240.0,"POLYGON((139.825 35.765, 139.825 35.7750000000001, 139.815 35.7750000000001, 139.815 35.765, 139.825 35.765))"
xn76v0p601e3jhz78her,14,240.0,"POLYGON((139.805 35.635, 139.805 35.645, 139.795 35.645, 139.795 35.635, 139.805 35.635))"
xn774kb9ffkrkmkfgkt7,43,240.0,"POLYGON((139.675 35.705, 139.675 35.715, 139.665 35.715, 139.665 35.705, 139.675 35.705))"
xn776jcm1g5v5157qpuq,4,240.0,"POLYGON((139.665 35.755, 139.665 35.765, 139.655 35.765, 139.655 35.755, 139.665 35.755))"
xn77sv0wn5dq6ds2v913,1,240.0,"POLYGON((139.785 35.7950000000001, 139.785 35.8050000000001, 139.775 35.8050000000001, 139.775 35.7950000000001, 139.785 35.7950000000001))"
xn76uczur1dv7zjyfz42,1,240.0,"POLYGON((139.795 35.6450000000001, 139.795 35.6550000000001, 139.785 35.6550000000001, 139.785 35.6450000000001, 139.795 35.6450000000001))"
xn76c0h4jc99juvg9h8p,9,240.0,"POLYGON((139.625 35.635, 139.625 35.645, 139.615 35.645, 139.615 35.635, 139.625 35.635))"
xn77w9dcw5qtsvzdpu3z,3,240.0,"POLYGON((139.865 35.7749999999999, 139.865 35.7849999999999, 139.855 35.7849999999999, 139.855 35.7749999999999, 139.865 35.7749999999999))"
xn76fp371f5f7n72yju3,34,240.0,"POLYGON((139.665 35.6749999999999, 139.665 35.6849999999999, 139.655 35.6849999999999, 139.655 35.6749999999999, 139.665 35.6749999999999))"
xn76tyjpg1mhc4e2rfqw,11,240.0,"POLYGON((139.835 35.6249999999999, 139.835 35.6349999999999, 139.825 35.6349999999999, 139.825 35.6249999999999, 139.835 35.6249999999999))"
xn76sh6ve128wb0jj8nn,24,240.0,"POLYGON((139.755 35.615, 139.755 35.625, 139.745 35.625, 139.745 35.615, 139.755 35.615))"
xn76btt8gcbw57fvw7tc,33,240.0,"POLYGON((139.605 35.665, 139.605 35.675, 139.595 35.675, 139.595 35.665, 139.605 35.665))"
xn769fd52c5k1vf18vgm,3,240.0,"POLYGON((139.655 35.605, 139.655 35.615, 139.645 35.615, 139.645 35.605, 139.655 35.605))"
xn77ktcmj51v13552rbn,8,240.0,"POLYGON((139.775 35.755, 139.775 35.765, 139.765 35.765, 139.765 35.755, 139.775 35.755))"
xn76eu7td120t2nv02hy,116,240.0,"POLYGON((139.745 35.615, 139.745 35.625, 139.735 35.625, 139.735 35.615, 139.745 35.615))"
xn76c3gkqcdjrppnyr10,49,240.0,"POLYGON((139.635 35.6450000000001, 139.635 35.6550000000001, 139.625 35.6550000000001, 139.625 35.6450000000001, 139.635 35.6450000000001))"
xn773hh4vg18tyvb1j8n,52,240.0,"POLYGON((139.625 35.7450000000001, 139.625 35.7550000000001, 139.615 35.7550000000001, 139.615 35.7450000000001, 139.625 35.7450000000001))"
xn77135mqf4nz0xhq214,16,240.0,"POLYGON((139.635 35.685, 139.635 35.695, 139.625 35.695, 139.625 35.685, 139.635 35.685))"
xn77hndu548ewz8njwyh,281,240.0,"POLYGON((139.755 35.715, 139.755 35.725, 139.745 35.725, 139.745 35.715, 139.755 35.715))"
xn77q678t4yh7sqkfe2v,16,240.0,"POLYGON((139.855 35.735, 139.855 35.745, 139.845 35.745, 139.845 35.735, 139.855 35.735))"
xn777muvpgpj4c5gmzfy,276,240.0,"POLYGON((139.725 35.755, 139.725 35.765, 139.715 35.765, 139.715 35.755, 139.725 35.755))"
xn776kpfgghbtwy20twt,6,240.0,"POLYGON((139.685 35.7449999999999, 139.685 35.7549999999999, 139.675 35.7549999999999, 139.675 35.7449999999999, 139.685 35.7449999999999))"
xn77psb1f62z6jm6uuw5,7,240.0,"POLYGON((139.905 35.705, 139.905 35.715, 139.895 35.715, 139.895 35.705, 139.905 35.705))"
xn76u244h1930hceduxp,3,240.0,"POLYGON((139.765 35.635, 139.765 35.645, 139.755 35.645, 139.755 35.635, 139.765 35.635))"
xn77t1x3857mtjz60h7r,5,240.0,"POLYGON((139.805 35.7749999999999, 139.805 35.785, 139.795 35.785, 139.795 35.7749999999999, 139.805 35.7749999999999))"
xn76hpdvg02dnz8jv8q4,104,240.0,"POLYGON((139.755 35.545, 139.755 35.555, 139.745 35.555, 139.745 35.545, 139.755 35.545))"
xn77qb6nr4z0n611t14u,4,240.0,"POLYGON((139.875 35.7249999999999, 139.875 35.7349999999999, 139.865 35.7349999999999, 139.865 35.7249999999999, 139.875 35.7249999999999))"
xn770nxh1dxe8z8n5ygu,8,240.0,"POLYGON((139.585 35.715, 139.585 35.725, 139.575 35.725, 139.575 35.715, 139.585 35.715))"
xn772xtx7g29776yy6jz,3,240.0,"POLYGON((139.605 35.765, 139.605 35.775, 139.595 35.775, 139.595 35.765, 139.605 35.765))"
xn77kz8xq5636ekqvd1r,5,240.0,"POLYGON((139.785 35.765, 139.785 35.7750000000001, 139.775 35.7750000000001, 139.775 35.765, 139.785 35.765))"
xn7706yrdf2544cx94kg,4,240.0,"POLYGON((139.595 35.6950000000001, 139.595 35.7050000000001, 139.585 35.7050000000001, 139.585 35.6950000000001, 139.595 35.6950000000001))"
xn774fyrtfq506cpe62e,184,240.0,"POLYGON((139.705 35.6950000000001, 139.705 35.7050000000001, 139.695 35.7050000000001, 139.695 35.6950000000001, 139.705 35.6950000000001))"
xn775qsupfx5dzeyjyfu,202,240.0,"POLYGON((139.725 35.715, 139.725 35.725, 139.715 35.725, 139.715 35.715, 139.725 35.715))"
xn77kpdz7529qg2nvdnp,9,240.0,"POLYGON((139.755 35.765, 139.755 35.7750000000001, 139.745 35.775, 139.745 35.765, 139.755 35.765))"
xn76u5dye1b9yc84m9q0,135,240.0,"POLYGON((139.755 35.655, 139.755 35.665, 139.745 35.665, 139.745 35.655, 139.755 35.655))"
xn766vnktbwp0q9per0e,26,240.0,"POLYGON((139.705 35.5749999999999, 139.705 35.5849999999999, 139.695 35.5849999999999, 139.695 35.5749999999999, 139.705 35.5749999999999))"
xn7754vxwfqe1dfx8d3e,141,240.0,"POLYGON((139.715 35.6950000000001, 139.715 35.7050000000001, 139.705 35.7050000000001, 139.705 35.6950000000001, 139.715 35.6950000000001))"
xn76ue9qt1ccc3e42320,64,240.0,"POLYGON((139.775 35.655, 139.775 35.665, 139.765 35.665, 139.765 35.655, 139.775 35.655))"
xn77j3nt345yy88sm2h6,15,240.0,"POLYGON((139.815 35.685, 139.815 35.695, 139.805 35.695, 139.805 35.685, 139.815 35.685))"
xn771c4j2f5qcbdh2b56,82,240.0,"POLYGON((139.655 35.685, 139.655 35.695, 139.645 35.695, 139.645 35.685, 139.655 35.685))"
xn767ygwf0b5t3ng03ku,14,240.0,"POLYGON((139.745 35.585, 139.745 35.595, 139.735 35.595, 139.735 35.585, 139.745 35.585))"
xn768qnrfc2hf49834ky,4,240.0,"POLYGON((139.595 35.6249999999999, 139.595 35.6349999999999, 139.585 35.6349999999999, 139.585 35.6249999999999, 139.595 35.6249999999999))"
xn77we6gy5wdhbptrycb,1,240.0,"POLYGON((139.865 35.785, 139.865 35.795, 139.855 35.795, 139.855 35.785, 139.865 35.785))"
xn76ut92v1cy17gj8781,77,240.0,"POLYGON((139.775 35.665, 139.775 35.675, 139.765 35.675, 139.765 35.665, 139.775 35.665))"
xn776zwrmgq1273ng60x,24,240.0,"POLYGON((139.705 35.765, 139.705 35.7750000000001, 139.695 35.7750000000001, 139.695 35.765, 139.705 35.765))"
xn7766rbefuumsqkbeqt,12,240.0,"POLYGON((139.685 35.735, 139.685 35.745, 139.675 35.745, 139.675 35.735, 139.685 35.735))"
xn76vpr70456mnr2bjg3,1,240.0,"POLYGON((139.805 35.6749999999999, 139.805 35.6849999999999, 139.795 35.6849999999999, 139.795 35.6749999999999, 139.805 35.6749999999999))"
xn7756uzxfr54fgztf6g,221,240.0,"POLYGON((139.725 35.6950000000001, 139.725 35.7050000000001, 139.715 35.7050000000001, 139.715 35.6950000000001, 139.725 35.6950000000001))"
xn77m0rq24g2j4p3815k,62,240.0,"POLYGON((139.805 35.7249999999999, 139.805 35.7349999999999, 139.795 35.7349999999999, 139.795 35.7249999999999, 139.805 35.7249999999999))"
xn76fgwqtcy1b3947328,138,240.0,"POLYGON((139.705 35.655, 139.705 35.665, 139.695 35.665, 139.695 35.655, 139.705 35.655))"
